ogc_fid,geo_point_2d,anne_maj,lametro,type,name,geo_shape,geometry
1505,"45.17508,5.72544",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.72544,45.17508],[5.72532,45.17513],[5.7253,45.17517],[5.72461,45.1755],[5.72392,45.17588],[5.7234,45.17621],[5.72279,45.17669],[5.7222,45.1772],[5.72145,45.17789],[5.72115,45.17819],[5.72056,45.17885],[5.72044,45.17901],[5.71994,45.17973],[5.71931,45.18066]]}","LINESTRING (637353.0653674402 5649126.490062046, 637339.7070285451 5649134.385705905, 637337.4806387292 5649140.702225981, 637260.6701900819 5649192.813685921, 637183.8597414345 5649252.821195695, 637125.973606222 5649304.933305367, 637058.068716838 5649380.73327672, 636992.3902172701 5649461.271446386, 636908.900599175 5649570.236000555, 636875.5047519371 5649617.612305519, 636809.8262523691 5649721.841055074, 636796.467913474 5649747.1088126665, 636740.8081680773 5649860.814600508, 636670.6768888775 5650007.686704575)"
2821,"45.21303,5.69246",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.69246,45.21303],[5.69256,45.21302],[5.6934,45.21265],[5.69391,45.21244],[5.69412,45.21236],[5.69483,45.21211],[5.69545,45.21192],[5.69561,45.21189],[5.69652,45.21173],[5.6967,45.21167],[5.69741,45.21134]]}","LINESTRING (633681.748561078 5655121.279282363, 633692.8805101574 5655119.699101023, 633786.3888824236 5655061.232586798, 633843.1618227283 5655028.049058747, 633866.5389157948 5655015.407746956, 633945.5757542581 5654975.90376222, 634014.5938385499 5654945.880849959, 634032.404957077 5654941.140399297, 634133.7056936987 5654915.858037995, 634153.7432020416 5654906.377170845, 634232.7800405048 5654854.232580299)"
1630,"45.20537,5.76454",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.76454,45.20537],[5.76464,45.20544],[5.76472,45.20549],[5.76483,45.20554],[5.76487,45.20557],[5.76492,45.20559],[5.76497,45.20563],[5.76653,45.20669],[5.7671,45.20708],[5.76718,45.20714],[5.76723,45.20717],[5.76727,45.2072],[5.76731,45.20723],[5.76739,45.20728],[5.76762,45.20744],[5.76762,45.20744],[5.7678,45.20755],[5.76789,45.20757],[5.76798,45.20761]]}","LINESTRING (641705.6574574573 5653910.941774866, 641716.7894065365 5653922.001562474, 641725.6949657999 5653929.901419098, 641737.9401097873 5653937.801282664, 641742.3928894191 5653942.541204139, 641747.9588639587 5653945.701153177, 641753.5248384983 5653952.021054584, 641927.1832441358 5654119.500061175, 641990.635353888 5654181.12048103, 641999.5409131515 5654190.600583122, 642005.1068876911 5654195.340637918, 642009.5596673229 5654200.080695214, 642014.0124469546 5654204.820755009, 642022.918006218 5654212.720860223, 642048.5214891005 5654238.001243574, 642048.5214891005 5654238.001243574, 642068.5589974433 5654255.381548376, 642078.5777516147 5654258.541607407, 642088.5965057861 5654264.8617287995)"
1631,"45.18536,5.73157",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.73157,45.18536],[5.73067,45.18556],[5.72978,45.18576],[5.72885,45.18597]]}","LINESTRING (638035.4538460029 5650749.98027585, 637935.2663042891 5650781.568595721, 637836.191957483 5650813.157026576, 637732.6648310454 5650846.324998417)"
2977,"45.1872,5.73732",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.73732,45.1872],[5.73722,45.18719],[5.7351,45.18636],[5.7325,45.18532]]}","LINESTRING (638675.5409180644 5651040.59700498, 638664.408968985 5651039.017540846, 638428.4116485033 5650907.922985033, 638138.9809724407 5650743.662625192)"
2001,"45.17836,5.75903",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.75903,45.17836],[5.75633,45.17765]]}","LINESTRING (641092.2870631863 5649644.458989132, 640791.7244380445 5649532.335136301)"
2002,"45.17836,5.75903",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.75903,45.17836],[5.75931,45.17843],[5.7595,45.17848],[5.75962,45.17852],[5.76023,45.17868],[5.76331,45.1795],[5.76446,45.1798],[5.76454,45.17982],[5.76547,45.18004],[5.76605,45.18019],[5.76608,45.18021]]}","LINESTRING (641092.2870631863 5649644.458989132, 641123.4565206084 5649655.513529211, 641144.6072238592 5649663.409637588, 641157.9655627543 5649669.726529281, 641225.8704521382 5649694.994140429, 641568.7344837815 5649824.491761986, 641696.7518981937 5649871.869406572, 641705.6574574573 5649875.027925087, 641809.1845838949 5649909.771701974, 641873.7498885551 5649933.460717732, 641877.0894732788 5649936.619257881)"
1616,"45.19925,5.75566",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.75566,45.19925],[5.75592,45.19948],[5.75616,45.19968],[5.75646,45.19993],[5.75662,45.2001],[5.75676,45.2002],[5.75692,45.2003],[5.75703,45.20037],[5.75728,45.2005],[5.75746,45.20061],[5.75758,45.20066],[5.75785,45.2008],[5.75803,45.20089],[5.75829,45.20106]]}","LINESTRING (640717.1403792129 5652944.052946371, 640746.0834468192 5652980.388390747, 640772.8001246096 5653011.984548723, 640806.1959718475 5653051.479902377, 640824.0070903745 5653078.3368419865, 640839.5918190855 5653094.135079242, 640857.4029376125 5653109.933344264, 640869.6480815997 5653120.992146299, 640897.477954298 5653141.5299576055, 640917.5154626408 5653158.908142288, 640930.873801536 5653166.80732825, 640960.9300640504 5653188.925085874, 640980.967572393 5653203.143673086, 641009.9106399993 5653230.001065852)"
1617,"45.19925,5.75566",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.75566,45.19925],[5.75544,45.19905],[5.75502,45.1987],[5.75457,45.19838],[5.75413,45.19807],[5.75376,45.19781],[5.75336,45.19759],[5.75318,45.19751],[5.75277,45.19735],[5.75214,45.19715],[5.75164,45.19702],[5.75122,45.19696]]}","LINESTRING (640717.1403792129 5652944.052946371, 640692.6500912384 5652912.457027176, 640645.8959051053 5652857.164435822, 640595.8021342483 5652806.61150707, 640546.8215582992 5652757.638628458, 640505.6333467057 5652716.564806961, 640461.1055503883 5652681.810181515, 640441.0680420457 5652669.172169215, 640395.4270508203 5652643.896197916, 640325.2957716206 5652612.301333738, 640269.636026224 5652591.764731572, 640222.8818400908 5652582.286315625)"
1618,"45.20321,5.76149",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.76149,45.20321],[5.76182,45.20345],[5.76202,45.20358],[5.7625,45.20394]]}","LINESTRING (641366.1330105378 5653569.675017537, 641402.8684424995 5653607.592906259, 641425.1323406581 5653628.1318294415, 641478.565696239 5653685.00909243)"
1619,"45.20394,5.7625",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.7625,45.20394],[5.76339,45.20454],[5.76402,45.20499],[5.76432,45.20523],[5.76441,45.20529],[5.76454,45.20537]]}","LINESTRING (641478.565696239 5653685.00909243, 641577.6400430449 5653779.805330576, 641647.7713222448 5653850.903165319, 641681.1671694827 5653888.822240478, 641691.1859236541 5653898.302034264, 641705.6574574573 5653910.941774866)"
1621,"45.20951,5.7773",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.7773,45.20951],[5.77601,45.20917],[5.77545,45.20901]]}","LINESTRING (643126.0941599795 5654565.072614479, 642982.4920168561 5654511.349929815, 642920.1531020119 5654486.068777563)"
1622,"45.20651,5.77323",2019.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.77323,45.20651],[5.77355,45.20661]]}","LINESTRING (642673.0238324507 5654091.060009886, 642708.6460695047 5654106.8600272685)"
1623,"45.20697,5.77323",2019.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.77323,45.20697],[5.77323,45.20697],[5.77328,45.20685],[5.77342,45.20676],[5.7735,45.20668],[5.77355,45.20661]]}","LINESTRING (642673.0238324507 5654163.740319834, 642673.0238324507 5654163.740319834, 642678.5898069905 5654144.780182315, 642694.1745357015 5654130.560105424, 642703.080094965 5654117.920055964, 642708.6460695047 5654106.8600272685)"
1615,"45.20183,5.75957",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.75957,45.20183],[5.75932,45.20164],[5.75888,45.20133],[5.75861,45.20118],[5.75857,45.20115],[5.75842,45.20112],[5.75829,45.20106]]}","LINESTRING (641152.3995882147 5653351.650261544, 641124.5697155163 5653321.632774537, 641075.5891395673 5653272.657089893, 641045.5328770531 5653248.959273768, 641041.0800974213 5653244.21971804, 641024.3821738025 5653239.480164811, 641009.9106399993 5653230.001065852)"
1646,"45.14514,5.71062",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.71062,45.14514],[5.71058,45.14496],[5.71052,45.14484],[5.71045,45.14479],[5.71043,45.14476],[5.71012,45.14483],[5.70933,45.14501],[5.70787,45.14534],[5.70739,45.14547]]}","LINESTRING (635703.3105138838 5644399.822805423, 635698.8577342522 5644371.413477351, 635692.1785648046 5644352.473975138, 635684.3862004491 5644344.58252765, 635682.1598106332 5644339.847662478, 635647.6507684872 5644350.895685087, 635559.7083707605 5644379.304948373, 635397.1819142024 5644431.388830713, 635343.7485586217 5644451.906806539)"
1767,"45.1852,5.73217",2020.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.73217,45.1852],[5.7325,45.18532]]}","LINESTRING (638102.245540479 5650724.709699857, 638138.9809724407 5650743.662625192)"
1759,"45.19635,5.75206",2020.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.75206,45.19635],[5.75227,45.19622],[5.75236,45.19616],[5.75245,45.19609],[5.75251,45.19603],[5.75228,45.19593],[5.75198,45.1959],[5.75178,45.19581],[5.75155,45.19569],[5.74602,45.19185],[5.74359,45.19034]]}","LINESTRING (640316.3902123572 5652485.922987494, 640339.7673054237 5652465.386674045, 640349.7860595952 5652455.908391354, 640359.8048137665 5652444.850407512, 640366.4839832141 5652435.372146475, 640340.8805003316 5652419.575066955, 640307.4846530937 5652414.835948512, 640285.220754935 5652400.618608173, 640259.6172720526 5652381.662189364, 639644.0204879658 5651775.077892605, 639373.5141253382 5651536.562466212)"
1725,"45.16343,5.71262",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.71262,45.16343],[5.71226,45.16189],[5.71224,45.1617],[5.71219,45.16071],[5.7122,45.1602],[5.71224,45.15976],[5.71226,45.15961],[5.71231,45.15957],[5.71238,45.15956],[5.71243,45.15956],[5.7125,45.15958],[5.71331,45.15977],[5.71354,45.15982],[5.71368,45.15981],[5.7138,45.15978]]}","LINESTRING (635925.9494954705 5647286.993991108, 635885.8744787849 5647043.8612882225, 635883.648088969 5647013.864851746, 635878.0821144293 5646857.5692486465, 635879.1953093373 5646777.054391778, 635883.648088969 5646707.591172799, 635885.8744787849 5646683.910652571, 635891.4404533246 5646677.595857707, 635899.23281768 5646676.017159683, 635904.7987922198 5646676.017159683, 635912.5911565752 5646679.174556008, 636002.7599441179 5646709.169876363, 636028.3634270002 5646717.063398345, 636043.9481557113 5646715.484693394, 636057.3064946065 5646710.748580204)"
1658,"45.15102,5.70926",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.70926,45.15102],[5.7096,45.15084],[5.70963,45.15075],[5.70972,45.15051],[5.70977,45.1502],[5.70978,45.14981],[5.70982,45.14916],[5.70986,45.14866],[5.70991,45.14837],[5.70998,45.14816],[5.71015,45.1477],[5.7104,45.14707],[5.71058,45.14651],[5.71071,45.14598],[5.7107,45.14573],[5.71065,45.1454],[5.71062,45.14514],[5.71062,45.14514]]}","LINESTRING (635551.916006405 5645327.910187946, 635589.7646332748 5645299.497929104, 635593.1042179986 5645285.291833332, 635603.12297217 5645247.4090209445, 635608.6889467096 5645198.477291036, 635609.8021416176 5645136.918395948, 635614.2549212492 5645034.32117349, 635618.7077008811 5644955.401029293, 635624.2736754207 5644909.627662867, 635632.0660397762 5644876.481577383, 635650.990353211 5644803.876293042, 635678.8202259095 5644704.439571746, 635698.8577342522 5644616.052297643, 635713.3292680553 5644532.400855863, 635712.2160731474 5644492.942898564, 635706.6500986078 5644440.858659895, 635703.3105138838 5644399.822805423, 635703.3105138838 5644399.822805423)"
1763,"45.14601,5.70491",2020.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.70491,45.14601],[5.70224,45.13817]]}","LINESTRING (635067.6762214543 5644537.135822367, 634770.4531810363 5643299.815997215)"
2614,"45.14547,5.70739",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.70739,45.14547],[5.70491,45.14601]]}","LINESTRING (635343.7485586217 5644451.906806539, 635067.6762214543 5644537.135822367)"
1896,"45.15102,5.70926",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.70926,45.15102],[5.70941,45.15119],[5.70966,45.15145],[5.71006,45.15184],[5.71069,45.15248],[5.71149,45.15329],[5.71186,45.15366],[5.71194,45.15377],[5.71202,45.15389],[5.71206,45.15397],[5.71219,45.15436]]}","LINESTRING (635551.916006405 5645327.910187946, 635568.6139300241 5645354.744070355, 635596.4438027224 5645395.7842806205, 635640.9715990397 5645457.344947062, 635711.1028782394 5645558.36849204, 635800.1584708741 5645686.228042668, 635841.3466824675 5645744.633627234, 635850.252241731 5645761.9975227965, 635859.1578009945 5645780.939992543, 635863.6105806262 5645793.568327869, 635878.0821144293 5645855.13171644)"
1893,"45.17379,5.71675",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.71675,45.17379],[5.71641,45.17277],[5.71614,45.17202],[5.71598,45.17156],[5.7157,45.17069],[5.71559,45.17039]]}","LINESTRING (636385.6989924466 5648922.7848471375, 636347.8503655769 5648761.718874102, 636317.7941030628 5648643.289851937, 636299.9829845359 5648570.654156613, 636268.8135271138 5648433.279554247, 636256.5683831265 5648385.909488259)"
1885,"45.17039,5.71559",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.71559,45.17039],[5.71511,45.16924],[5.71399,45.16657],[5.71378,45.16609],[5.71284,45.164],[5.71262,45.16343]]}","LINESTRING (636256.5683831265 5648385.909488259, 636203.1350275457 5648204.326546692, 636078.4571978573 5647782.752462561, 636055.0801047906 5647706.965958693, 635950.439783445 5647376.986333345, 635925.9494954705 5647286.993991108)"
1892,"45.18386,5.71781",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.71781,45.18386],[5.71821,45.18297]]}","LINESTRING (636503.6976526876 5650513.071414198, 636548.2254490049 5650372.5084402235)"
1831,"45.18967,5.71563",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.71563,45.18967],[5.71562,45.18979],[5.71564,45.18985],[5.71572,45.19002],[5.71577,45.19017],[5.71578,45.19036],[5.71579,45.19047],[5.71578,45.19057],[5.71545,45.19122],[5.71492,45.1924],[5.71407,45.19422],[5.71361,45.19513],[5.7136,45.19528]]}","LINESTRING (636261.0211627582 5651430.733144846, 636259.9079678503 5651449.687558585, 636262.1343576661 5651459.16478044, 636271.0399169297 5651486.0169632835, 636276.6058914693 5651509.710132398, 636277.7190863772 5651539.721569579, 636278.8322812852 5651557.09665795, 636277.7190863772 5651572.892221973, 636240.9836544154 5651675.56406459, 636181.984324295 5651861.955944675, 636087.3627571207 5652149.449303067, 636036.1557913558 5652293.199430144, 636035.0425964477 5652316.894726719)"
1818,"45.21932,5.67942",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.67942,45.21932],[5.67948,45.21927],[5.67948,45.21923],[5.67946,45.21918],[5.67946,45.21908],[5.6795,45.21902],[5.67966,45.21887],[5.6798,45.21872],[5.68012,45.21842],[5.68038,45.21817],[5.68069,45.21791],[5.68076,45.21784],[5.68084,45.21779],[5.68093,45.21774],[5.68102,45.21768],[5.68109,45.21765],[5.68114,45.21761],[5.68116,45.21758],[5.68118,45.21755],[5.68121,45.21749],[5.68125,45.21743],[5.68129,45.21739],[5.68144,45.21725],[5.68185,45.21687],[5.68204,45.21671],[5.68231,45.21645],[5.68241,45.21638],[5.68249,45.21633],[5.68261,45.21627],[5.68271,45.21623],[5.6828,45.21622],[5.6829,45.21618],[5.68303,45.21612],[5.68308,45.21609],[5.68312,45.21606],[5.68328,45.21604],[5.68353,45.21603],[5.6837,45.21601],[5.68381,45.216],[5.68392,45.21601],[5.68402,45.21601],[5.68417,45.21598],[5.6843,45.21594],[5.68441,45.21592],[5.6845,45.21588]]}","LINESTRING (632230.1424011338 5656115.268403058, 632236.8215705814 5656107.366625151, 632236.8215705814 5656101.045207829, 632234.5951807655 5656093.1434424305, 632234.5951807655 5656077.339932478, 632239.0479603972 5656067.85783985, 632256.8590789242 5656044.15265205, 632272.4438076352 5656020.4475267865, 632308.066044689 5655973.037463865, 632337.0091122953 5655933.529269176, 632371.5181544413 5655892.440930963, 632379.3105187968 5655881.37871816, 632388.2160780602 5655873.477145924, 632398.2348322317 5655865.575580635, 632408.2535864031 5655856.093711463, 632416.0459507585 5655851.352780626, 632421.6119252982 5655845.031543406, 632423.838315114 5655840.290618405, 632426.06470493 5655835.549695909, 632429.4042896538 5655826.067858417, 632433.8570692855 5655816.586030931, 632438.3098489172 5655810.264818165, 632455.0077725362 5655788.140608503, 632500.6487637614 5655728.0894568525, 632521.7994670122 5655702.804881476, 632551.8557295264 5655661.717598229, 632562.9876786056 5655650.655669453, 632571.8932378691 5655642.754300091, 632585.2515767644 5655633.27266603, 632596.3835258437 5655626.951582213, 632606.402280015 5655625.371311954, 632617.5342290944 5655619.050233696, 632632.0057628975 5655609.568624644, 632637.5717374372 5655604.827823871, 632642.0245170689 5655600.087025597, 632659.8356355958 5655596.926494805, 632687.6655082941 5655595.346229826, 632706.589821729 5655592.185700701, 632718.8349657163 5655590.605436556, 632731.0801097035 5655592.185700701, 632742.2120587828 5655592.185700701, 632758.9099824018 5655587.444909098, 632773.381516205 5655581.123857516, 632785.6266601922 5655577.963333393, 632795.6454143636 5655571.642288482)"
1975,"45.19696,5.75122",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.75122,45.19696],[5.75158,45.19669],[5.75206,45.19635]]}","LINESTRING (640222.8818400908 5652582.286315625, 640262.9568567764 5652539.633567552, 640316.3902123572 5652485.922987494)"
1493,"45.17402,5.74223",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.74223,45.17402],[5.74419,45.17454],[5.74459,45.17466],[5.74474,45.17471],[5.74496,45.1748]]}","LINESTRING (639222.1196178593 5648959.104043566, 639440.3058198141 5649041.217550106, 639484.8336161313 5649060.166927326, 639501.5315397505 5649068.062512952, 639526.0218277249 5649082.274584549)"
1920,"45.17379,5.71675",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.71675,45.17379],[5.71704,45.17472],[5.71713,45.17499],[5.71731,45.17553],[5.71748,45.17599],[5.71766,45.17656],[5.71781,45.177],[5.7179,45.17722],[5.71805,45.17771],[5.71816,45.17805],[5.71819,45.17814],[5.71821,45.17818],[5.71825,45.1782],[5.7183,45.17823],[5.71873,45.17852],[5.71897,45.17866],[5.71926,45.17886],[5.71934,45.17892],[5.71947,45.17896],[5.71957,45.17898],[5.71965,45.17898],[5.7198,45.17897],[5.71995,45.17894],[5.72016,45.17893],[5.72028,45.17893],[5.72038,45.17895],[5.72046,45.17898]]}","LINESTRING (636385.6989924466 5648922.7848471375, 636417.9816447768 5649069.641630909, 636428.0003989481 5649112.27792057, 636448.037907291 5649197.551106346, 636466.9622207258 5649270.191865363, 636486.9997290686 5649360.204054723, 636503.6976526876 5649429.687764469, 636513.716406859 5649464.42982068, 636530.414330478 5649541.810337387, 636542.6594744653 5649595.50333214, 636545.999059189 5649609.716237358, 636548.2254490049 5649616.033091333, 636552.6782286366 5649619.191519982, 636558.2442031762 5649623.929165041, 636606.1115842174 5649669.726529281, 636632.8282620077 5649691.8356851535, 636665.1109143378 5649723.420287845, 636674.0164736012 5649732.895690285, 636688.4880074044 5649739.212630792, 636699.6199564837 5649742.37110271, 636708.5255157471 5649742.37110271, 636725.2234393662 5649740.791866612, 636741.9213629852 5649736.054159983, 636765.2984560517 5649734.474924996, 636778.6567949469 5649734.474924996, 636789.7887440262 5649737.63339525, 636798.6943032898 5649742.37110271)"
1922,"45.18597,5.72885",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.72885,45.18597],[5.72876,45.18602],[5.72803,45.18669],[5.72745,45.18719]]}","LINESTRING (637732.6648310454 5650846.324998417, 637722.646076874 5650854.222152603, 637641.3828485948 5650960.04468795, 637576.8175439347 5651039.017540846)"
1501,"45.1732,5.73193",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.73193,45.1732],[5.73146,45.17319],[5.73116,45.17323],[5.73083,45.17329],[5.73034,45.17337],[5.72968,45.17351],[5.72916,45.17365],[5.72839,45.17387],[5.72767,45.17412],[5.72658,45.17453],[5.72591,45.17481],[5.72571,45.17497],[5.72544,45.17508]]}","LINESTRING (638075.5288626886 5648829.618883564, 638023.2087020157 5648828.0398077555, 637989.8128547778 5648834.356112658, 637953.077422816 5648843.830578333, 637898.5308723273 5648856.463214759, 637825.0600084037 5648878.570371205, 637767.1738731912 5648900.677581999, 637681.4578652804 5648935.417594475, 637601.3078319093 5648974.895044284, 637479.9695869446 5649039.638437139, 637405.3855281131 5649083.853705001, 637383.1216299544 5649109.119669959, 637353.0653674402 5649126.490062046)"
1502,"45.17351,5.7402",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.7402,45.17351],[5.73893,45.17329],[5.7386,45.17323]]}","LINESTRING (638996.1410515489 5648878.570371205, 638854.7652982415 5648843.830578333, 638818.0298662797 5648834.356112658)"
1503,"45.17323,5.7386",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.7386,45.17323],[5.73829,45.17317],[5.73783,45.17306],[5.73756,45.1729],[5.73738,45.17279],[5.73723,45.17273],[5.73701,45.17272]]}","LINESTRING (638818.0298662797 5648834.356112658, 638783.5208241339 5648824.881656965, 638732.3138583689 5648807.511847453, 638702.2575958547 5648782.246729872, 638682.2200875119 5648764.8770027105, 638665.522163893 5648755.402620217, 638641.0318759184 5648753.823557438)"
1847,"45.20676,5.70178",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.70178,45.20676],[5.70184,45.20675],[5.70227,45.20675],[5.70282,45.20658],[5.70359,45.20631],[5.70459,45.20597],[5.70561,45.20562],[5.70651,45.20534],[5.70696,45.20522],[5.70824,45.205]]}","LINESTRING (634719.2462152714 5654130.560105424, 634725.9253847189 5654128.980098268, 634773.7927657601 5654128.980098268, 634835.0184856964 5654102.120019137, 634920.7344936072 5654059.460058446, 635032.0539844005 5654005.740395975, 635145.5998650097 5653950.441078816, 635245.7874067235 5653906.201870057, 635295.8811775804 5653887.242275818, 635438.370125796 5653852.483123589)"
1846,"45.20676,5.70178",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.70178,45.20676],[5.70236,45.20784]]}","LINESTRING (634719.2462152714 5654130.560105424, 634783.8115199314 5654301.202513055)"
2620,"45.19034,5.74359",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.74359,45.19034],[5.74298,45.18992],[5.74199,45.18929],[5.74149,45.18902],[5.74124,45.1889],[5.74046,45.18858],[5.74031,45.18852],[5.7403,45.1885],[5.74034,45.18841],[5.73732,45.1872]]}","LINESTRING (639373.5141253382 5651536.562466212, 639305.6092359544 5651470.221551898, 639195.402940069 5651370.711098306, 639139.7431946722 5651328.064098225, 639111.913321974 5651309.109940901, 639025.0841191552 5651258.565716736, 639008.3861955362 5651249.088706338, 639007.2730006283 5651245.929705093, 639011.7257802599 5651231.714213223, 638675.5409180644 5651040.59700498)"
2609,"45.13409,5.70088",2020.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.70088,45.13409],[5.69774,45.12479]]}","LINESTRING (634619.0586735575 5642655.971963968, 634269.5154724665 5641188.558441045)"
2610,"45.18461,5.71754",2019.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.71754,45.18461],[5.71766,45.18454],[5.71776,45.18452],[5.71798,45.1845],[5.718,45.18449],[5.71802,45.18447],[5.71801,45.18443],[5.71798,45.18434],[5.71781,45.18386]]}","LINESTRING (636473.6413901733 5650631.525064728, 636486.9997290686 5650620.46932465, 636498.1316781479 5650617.310544266, 636522.6219661224 5650614.1517649945, 636524.8483559383 5650612.5723757725, 636527.0747457541 5650609.413598165, 636525.9615508462 5650603.096046278, 636522.6219661224 5650588.88157076, 636503.6976526876 5650513.071414198)"
2611,"45.12405,5.69756",2020.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.69756,45.12405],[5.69774,45.12479]]}","LINESTRING (634249.4779641238 5641071.806780331, 634269.5154724665 5641188.558441045)"
2605,"45.15896,5.71345",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.71345,45.15896],[5.71352,45.15931],[5.71365,45.15956],[5.71371,45.15966],[5.7138,45.15978]]}","LINESTRING (636018.3446728289 5646581.295785311, 636026.1370371844 5646636.549799142, 636040.6085709876 5646676.017159683, 636047.2877404351 5646691.804152387, 636057.3064946065 5646710.748580204)"
2607,"45.15436,5.71219",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.71219,45.15436],[5.71228,45.15473],[5.71232,45.15484],[5.71238,45.15508],[5.71248,45.15542],[5.71255,45.15566],[5.71269,45.15617],[5.71287,45.1568],[5.71298,45.15725],[5.71306,45.15753],[5.71313,45.1578],[5.71318,45.15798],[5.71326,45.15831],[5.71336,45.15865],[5.71345,45.15896]]}","LINESTRING (635878.0821144293 5645855.13171644, 635888.1008686008 5645913.538397621, 635892.5536482325 5645930.902619208, 635899.23281768 5645968.788309924, 635910.3647667594 5646022.459978235, 635918.157131115 5646060.34605455, 635933.741859826 5646140.854496517, 635953.7793681688 5646240.307096097, 635966.024512156 5646311.345340414, 635974.9300714195 5646355.547197791, 635982.722435775 5646398.170623108, 635988.2884103147 5646426.586352192, 635997.1939695781 5646478.682088649, 636008.3259186575 5646532.356799354, 636018.3446728289 5646581.295785311)"
2068,"45.2085,5.77426",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.77426,45.2085],[5.77451,45.20865],[5.77487,45.20885],[5.77522,45.20895],[5.77545,45.20901]]}","LINESTRING (642787.6829079678 5654405.485579369, 642815.5127806662 5654429.18644501, 642855.5877973518 5654460.787696427, 642894.5496191294 5654476.588363803, 642920.1531020119 5654486.068777563)"
