ogc_fid,geo_point_2d,anne_maj,lametro,type_left,name_left,geo_shape,geometry,index_right,bbox_west,bbox_south,bbox_east,bbox_north,place_id,osm_type,osm_id,lat,lon,class,type_right,place_rank,importance,addresstype,name_right,display_name,Distance
1763,"45.14601,5.70491",2020.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.70491,45.14601],[5.70224,45.13817]]}","LINESTRING (635067.6762214543 5644537.135822367, 634859.5936392122 5643670.901818722)",3,5.6888689,45.1282864,5.7407127,45.1601452,80561224,relation,105162,45.1481694,5.718687,boundary,administrative,16,0.5769444291277405,town,Échirolles,"Échirolles, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38130, France",0.8908758107076534
2614,"45.14547,5.70739",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.70739,45.14547],[5.70491,45.14601]]}","LINESTRING (635343.7485586217 5644451.906806539, 635067.6762214543 5644537.135822367)",3,5.6888689,45.1282864,5.7407127,45.1601452,80561224,relation,105162,45.1481694,5.718687,boundary,administrative,16,0.5769444291277405,town,Échirolles,"Échirolles, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38130, France",0.28892891943889704
1896,"45.15102,5.70926",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.70926,45.15102],[5.70941,45.15119],[5.70966,45.15145],[5.71006,45.15184],[5.71069,45.15248],[5.71149,45.15329],[5.71186,45.15366],[5.71194,45.15377],[5.71202,45.15389],[5.71206,45.15397],[5.71219,45.15436]]}","LINESTRING (635551.916006405 5645327.910187946, 635568.6139300241 5645354.744070355, 635596.4438027224 5645395.7842806205, 635640.9715990397 5645457.344947062, 635711.1028782394 5645558.36849204, 635800.1584708741 5645686.228042668, 635841.3466824675 5645744.633627234, 635850.252241731 5645761.9975227965, 635859.1578009945 5645780.939992543, 635863.6105806262 5645793.568327869, 635878.0821144293 5645855.13171644)",3,5.6888689,45.1282864,5.7407127,45.1601452,80561224,relation,105162,45.1481694,5.718687,boundary,administrative,16,0.5769444291277405,town,Échirolles,"Échirolles, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38130, France",0.6245110224798364
1893,"45.17379,5.71675",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.71675,45.17379],[5.71641,45.17277],[5.71614,45.17202],[5.71598,45.17156],[5.7157,45.17069],[5.71559,45.17039]]}","LINESTRING (636385.6989924466 5648922.7848471375, 636347.8503655769 5648761.718874102, 636317.7941030628 5648643.289851937, 636299.9829845359 5648570.654156613, 636268.8135271138 5648433.279554247, 636256.5683831265 5648385.909488259)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.5522177642986105
1885,"45.17039,5.71559",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.71559,45.17039],[5.71511,45.16924],[5.71399,45.16657],[5.71378,45.16609],[5.71284,45.164],[5.71262,45.16343]]}","LINESTRING (636256.5683831265 5648385.909488259, 636203.1350275457 5648204.326546692, 636078.4571978573 5647782.752462561, 636055.0801047906 5647706.965958693, 635950.439783445 5647376.986333345, 635925.9494954705 5647286.993991108)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",1.1476543304226305
1892,"45.18386,5.71781",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.71781,45.18386],[5.71821,45.18297]]}","LINESTRING (636503.6976526876 5650513.071414198, 636548.2254490049 5650372.5084402235)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.14744719155471264
1831,"45.18967,5.71563",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.71563,45.18967],[5.71562,45.18979],[5.71564,45.18985],[5.71572,45.19002],[5.71577,45.19017],[5.71578,45.19036],[5.71579,45.19047],[5.71578,45.19057],[5.71545,45.19122],[5.71492,45.1924],[5.71407,45.19422],[5.71361,45.19513],[5.7136,45.19528]]}","LINESTRING (636261.0211627582 5651430.733144846, 636259.9079678503 5651449.687558585, 636262.1343576661 5651459.16478044, 636271.0399169297 5651486.0169632835, 636276.6058914693 5651509.710132398, 636277.7190863772 5651539.721569579, 636278.8322812852 5651557.09665795, 636277.7190863772 5651572.892221973, 636240.9836544154 5651675.56406459, 636181.984324295 5651861.955944675, 636087.3627571207 5652149.449303067, 636036.1557913558 5652293.199430144, 636035.0425964477 5652316.894726719)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.9281650021623554
1818,"45.21932,5.67942",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.67942,45.21932],[5.67948,45.21927],[5.67948,45.21923],[5.67946,45.21918],[5.67946,45.21908],[5.6795,45.21902],[5.67966,45.21887],[5.6798,45.21872],[5.68012,45.21842],[5.68038,45.21817],[5.68069,45.21791],[5.68076,45.21784],[5.68084,45.21779],[5.68093,45.21774],[5.68102,45.21768],[5.68109,45.21765],[5.68114,45.21761],[5.68116,45.21758],[5.68118,45.21755],[5.68121,45.21749],[5.68125,45.21743],[5.68129,45.21739],[5.68144,45.21725],[5.68185,45.21687],[5.68204,45.21671],[5.68231,45.21645],[5.68241,45.21638],[5.68249,45.21633],[5.68261,45.21627],[5.68271,45.21623],[5.6828,45.21622],[5.6829,45.21618],[5.68303,45.21612],[5.68308,45.21609],[5.68312,45.21606],[5.68328,45.21604],[5.68353,45.21603],[5.6837,45.21601],[5.68381,45.216],[5.68392,45.21601],[5.68402,45.21601],[5.68417,45.21598],[5.6843,45.21594],[5.68441,45.21592],[5.6845,45.21588]]}","LINESTRING (632230.1424011338 5656115.268403058, 632236.8215705814 5656107.366625151, 632236.8215705814 5656101.045207829, 632234.5951807655 5656093.1434424305, 632234.5951807655 5656077.339932478, 632239.0479603972 5656067.85783985, 632256.8590789242 5656044.15265205, 632272.4438076352 5656020.4475267865, 632308.066044689 5655973.037463865, 632337.0091122953 5655933.529269176, 632371.5181544413 5655892.440930963, 632379.3105187968 5655881.37871816, 632388.2160780602 5655873.477145924, 632398.2348322317 5655865.575580635, 632408.2535864031 5655856.093711463, 632416.0459507585 5655851.352780626, 632421.6119252982 5655845.031543406, 632423.838315114 5655840.290618405, 632426.06470493 5655835.549695909, 632429.4042896538 5655826.067858417, 632433.8570692855 5655816.586030931, 632438.3098489172 5655810.264818165, 632455.0077725362 5655788.140608503, 632500.6487637614 5655728.0894568525, 632521.7994670122 5655702.804881476, 632551.8557295264 5655661.717598229, 632562.9876786056 5655650.655669453, 632571.8932378691 5655642.754300091, 632585.2515767644 5655633.27266603, 632596.3835258437 5655626.951582213, 632606.402280015 5655625.371311954, 632617.5342290944 5655619.050233696, 632632.0057628975 5655609.568624644, 632637.5717374372 5655604.827823871, 632642.0245170689 5655600.087025597, 632659.8356355958 5655596.926494805, 632687.6655082941 5655595.346229826, 632706.589821729 5655592.185700701, 632718.8349657163 5655590.605436556, 632731.0801097035 5655592.185700701, 632742.2120587828 5655592.185700701, 632758.9099824018 5655587.444909098, 632773.381516205 5655581.123857516, 632785.6266601922 5655577.963333393, 632795.6454143636 5655571.642288482)",11,5.6552984,45.2134128,5.7102559,45.2493803,81077575,relation,85944,45.2325079,5.681781,boundary,administrative,16,0.5710550712959644,town,Saint-Égrève,"Saint-Égrève, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38120, France",0.835858182514001
1975,"45.19696,5.75122",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.75122,45.19696],[5.75158,45.19669],[5.75206,45.19635]]}","LINESTRING (640222.8818400908 5652582.286315625, 640262.9568567764 5652539.633567552, 640316.3902123572 5652485.922987494)",10,5.7256499,45.188761,5.7627057,45.2347255,80845064,relation,80347,45.2090131,5.745715,boundary,administrative,16,0.5776794838672352,village,La Tronche,"La Tronche, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38700, France",0.1342882110471098
1493,"45.17402,5.74223",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.74223,45.17402],[5.74419,45.17454],[5.74459,45.17466],[5.74474,45.17471],[5.74496,45.1748]]}","LINESTRING (639222.1196178593 5648959.104043566, 639440.3058198141 5649041.217550106, 639484.8336161313 5649060.166927326, 639501.5315397505 5649068.062512952, 639526.0218277249 5649082.274584549)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.32830429017809754
1920,"45.17379,5.71675",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.71675,45.17379],[5.71704,45.17472],[5.71713,45.17499],[5.71731,45.17553],[5.71748,45.17599],[5.71766,45.17656],[5.71781,45.177],[5.7179,45.17722],[5.71805,45.17771],[5.71816,45.17805],[5.71819,45.17814],[5.71821,45.17818],[5.71825,45.1782],[5.7183,45.17823],[5.71873,45.17852],[5.71897,45.17866],[5.71926,45.17886],[5.71934,45.17892],[5.71947,45.17896],[5.71957,45.17898],[5.71965,45.17898],[5.7198,45.17897],[5.71995,45.17894],[5.72016,45.17893],[5.72028,45.17893],[5.72038,45.17895],[5.72046,45.17898]]}","LINESTRING (636385.6989924466 5648922.7848471375, 636417.9816447768 5649069.641630909, 636428.0003989481 5649112.27792057, 636448.037907291 5649197.551106346, 636466.9622207258 5649270.191865363, 636486.9997290686 5649360.204054723, 636503.6976526876 5649429.687764469, 636513.716406859 5649464.42982068, 636530.414330478 5649541.810337387, 636542.6594744653 5649595.50333214, 636545.999059189 5649609.716237358, 636548.2254490049 5649616.033091333, 636552.6782286366 5649619.191519982, 636558.2442031762 5649623.929165041, 636606.1115842174 5649669.726529281, 636632.8282620077 5649691.8356851535, 636665.1109143378 5649723.420287845, 636674.0164736012 5649732.895690285, 636688.4880074044 5649739.212630792, 636699.6199564837 5649742.37110271, 636708.5255157471 5649742.37110271, 636725.2234393662 5649740.791866612, 636741.9213629852 5649736.054159983, 636765.2984560517 5649734.474924996, 636778.6567949469 5649734.474924996, 636789.7887440262 5649737.63339525, 636798.6943032898 5649742.37110271)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",1.0128932991241422
1922,"45.18597,5.72885",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.72885,45.18597],[5.72876,45.18602],[5.72803,45.18669],[5.72745,45.18719]]}","LINESTRING (637732.6648310454 5650846.324998417, 637722.646076874 5650854.222152603, 637641.3828485948 5650960.04468795, 637576.8175439347 5651039.017540846)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.24818838162187765
1501,"45.1732,5.73193",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.73193,45.1732],[5.73146,45.17319],[5.73116,45.17323],[5.73083,45.17329],[5.73034,45.17337],[5.72968,45.17351],[5.72916,45.17365],[5.72839,45.17387],[5.72767,45.17412],[5.72658,45.17453],[5.72591,45.17481],[5.72571,45.17497],[5.72544,45.17508]]}","LINESTRING (638075.5288626886 5648829.618883564, 638023.2087020157 5648828.0398077555, 637989.8128547778 5648834.356112658, 637953.077422816 5648843.830578333, 637898.5308723273 5648856.463214759, 637825.0600084037 5648878.570371205, 637767.1738731912 5648900.677581999, 637681.4578652804 5648935.417594475, 637601.3078319093 5648974.895044284, 637479.9695869446 5649039.638437139, 637405.3855281131 5649083.853705001, 637383.1216299544 5649109.119669959, 637353.0653674402 5649126.490062046)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.7934077557299887
1502,"45.17351,5.7402",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.7402,45.17351],[5.73893,45.17329],[5.7386,45.17323]]}","LINESTRING (638996.1410515489 5648878.570371205, 638854.7652982415 5648843.830578333, 638818.0298662797 5648834.356112658)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.1835189908357674
1503,"45.17323,5.7386",2016.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.7386,45.17323],[5.73829,45.17317],[5.73783,45.17306],[5.73756,45.1729],[5.73738,45.17279],[5.73723,45.17273],[5.73701,45.17272]]}","LINESTRING (638818.0298662797 5648834.356112658, 638783.5208241339 5648824.881656965, 638732.3138583689 5648807.511847453, 638702.2575958547 5648782.246729872, 638682.2200875119 5648764.8770027105, 638665.522163893 5648755.402620217, 638641.0318759184 5648753.823557438)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.1993811255712201
1847,"45.20676,5.70178",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.70178,45.20676],[5.70184,45.20675],[5.70227,45.20675],[5.70282,45.20658],[5.70359,45.20631],[5.70459,45.20597],[5.70561,45.20562],[5.70651,45.20534],[5.70696,45.20522],[5.70824,45.205]]}","LINESTRING (634719.2462152714 5654130.560105424, 634725.9253847189 5654128.980098268, 634773.7927657601 5654128.980098268, 634835.0184856964 5654102.120019137, 634920.7344936072 5654059.460058446, 635032.0539844005 5654005.740395975, 635145.5998650097 5653950.441078816, 635245.7874067235 5653906.201870057, 635295.8811775804 5653887.242275818, 635438.370125796 5653852.483123589)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.7769829461590037
1846,"45.20676,5.70178",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.70178,45.20676],[5.70236,45.20784]]}","LINESTRING (634759.9974217301 5654238.263213472, 634783.8115199314 5654301.202513055)",1,5.6808422,45.1982569,5.7401077,45.2386013,81147897,relation,85939,45.2088706,5.7055996,boundary,administrative,16,0.5697722535151936,village,Saint-Martin-le-Vinoux,"Saint-Martin-le-Vinoux, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38950, France",0.06729388311785371
1846,"45.20676,5.70178",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.70178,45.20676],[5.70236,45.20784]]}","LINESTRING (634719.2462152714 5654130.560105424, 634759.9974217301 5654238.263213472)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.11515476677519708
2620,"45.19034,5.74359",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.74359,45.19034],[5.74298,45.18992],[5.74199,45.18929],[5.74149,45.18902],[5.74124,45.1889],[5.74046,45.18858],[5.74031,45.18852],[5.7403,45.1885],[5.74034,45.18841],[5.73732,45.1872]]}","LINESTRING (639306.594950394 5651471.184563513, 639305.6092359544 5651470.221551898, 639195.402940069 5651370.711098306, 639139.7431946722 5651328.064098225, 639111.913321974 5651309.109940901, 639025.0841191552 5651258.565716736, 639008.3861955362 5651249.088706338, 639007.2730006283 5651245.929705093, 639011.7257802599 5651231.714213223, 638675.5409180644 5651040.59700498)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.7782807188796178
2620,"45.19034,5.74359",2022.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.74359,45.19034],[5.74298,45.18992],[5.74199,45.18929],[5.74149,45.18902],[5.74124,45.1889],[5.74046,45.18858],[5.74031,45.18852],[5.7403,45.1885],[5.74034,45.18841],[5.73732,45.1872]]}","LINESTRING (639373.5141253382 5651536.562466212, 639306.594950394 5651471.184563513)",10,5.7256499,45.188761,5.7627057,45.2347255,80845064,relation,80347,45.2090131,5.745715,boundary,administrative,16,0.5776794838672352,village,La Tronche,"La Tronche, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38700, France",0.0935545089051785
2609,"45.13409,5.70088",2020.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.70088,45.13409],[5.69774,45.12479]]}","LINESTRING (634619.0586735575 5642655.971963968, 634269.5154724665 5641188.558441045)",5,5.6880014,45.1036576,5.7149773,45.1429963,80499615,relation,105152,45.1236837,5.6978136,boundary,administrative,16,0.5650297046633144,town,Le Pont-de-Claix,"Le Pont-de-Claix, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38800, France",1.508470383099153
2610,"45.18461,5.71754",2019.0,1,chronovelo,,"{""type"":""LineString"",""coordinates"":[[5.71754,45.18461],[5.71766,45.18454],[5.71776,45.18452],[5.71798,45.1845],[5.718,45.18449],[5.71802,45.18447],[5.71801,45.18443],[5.71798,45.18434],[5.71781,45.18386]]}","LINESTRING (636473.6413901733 5650631.525064728, 636486.9997290686 5650620.46932465, 636498.1316781479 5650617.310544266, 636522.6219661224 5650614.1517649945, 636524.8483559383 5650612.5723757725, 636527.0747457541 5650609.413598165, 636525.9615508462 5650603.096046278, 636522.6219661224 5650588.88157076, 636503.6976526876 5650513.071414198)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.1593516841989329
